,correctness,img,realness,session_id,task_name,timestep,worker_id
116057,True,celeba500/005077_crop.jpg,True,7395,wgangp-inf,100,A1G42P7S1ROOD2
116058,True,wgangp5000/wgan_gp_29621.png,False,7395,wgangp-inf,101,A1G42P7S1ROOD2
116059,False,celeba500/003661_crop.jpg,True,7395,wgangp-inf,102,A1G42P7S1ROOD2
116060,False,celeba500/003470_crop.jpg,True,7395,wgangp-inf,103,A1G42P7S1ROOD2
116061,True,celeba500/004947_crop.jpg,True,7395,wgangp-inf,104,A1G42P7S1ROOD2
116062,True,wgangp5000/wgan_gp_30515.png,False,7395,wgangp-inf,105,A1G42P7S1ROOD2
116063,True,wgangp5000/wgan_gp_42791.png,False,7395,wgangp-inf,106,A1G42P7S1ROOD2
116064,True,celeba500/003585_crop.jpg,True,7395,wgangp-inf,107,A1G42P7S1ROOD2
116065,True,celeba500/005562_crop.jpg,True,7395,wgangp-inf,108,A1G42P7S1ROOD2
116066,True,wgangp5000/wgan_gp_17505.png,False,7395,wgangp-inf,109,A1G42P7S1ROOD2
116067,True,wgangp5000/wgan_gp_3077.png,False,7395,wgangp-inf,110,A1G42P7S1ROOD2
116068,True,wgangp5000/wgan_gp_6259.png,False,7395,wgangp-inf,111,A1G42P7S1ROOD2
116069,True,wgangp5000/wgan_gp_18521.png,False,7395,wgangp-inf,112,A1G42P7S1ROOD2
116070,True,wgangp5000/wgan_gp_12757.png,False,7395,wgangp-inf,113,A1G42P7S1ROOD2
116071,True,celeba500/005703_crop.jpg,True,7395,wgangp-inf,114,A1G42P7S1ROOD2
116072,True,wgangp5000/wgan_gp_44918.png,False,7395,wgangp-inf,115,A1G42P7S1ROOD2
116073,False,celeba500/003695_crop.jpg,True,7395,wgangp-inf,116,A1G42P7S1ROOD2
116074,True,wgangp5000/wgan_gp_20381.png,False,7395,wgangp-inf,117,A1G42P7S1ROOD2
116075,True,wgangp5000/wgan_gp_35656.png,False,7395,wgangp-inf,118,A1G42P7S1ROOD2
116076,True,celeba500/004360_crop.jpg,True,7395,wgangp-inf,119,A1G42P7S1ROOD2
116077,True,celeba500/004169_crop.jpg,True,7395,wgangp-inf,120,A1G42P7S1ROOD2
116078,True,wgangp5000/wgan_gp_33252.png,False,7395,wgangp-inf,121,A1G42P7S1ROOD2
116079,True,wgangp5000/wgan_gp_21588.png,False,7395,wgangp-inf,122,A1G42P7S1ROOD2
116080,True,wgangp5000/wgan_gp_18107.png,False,7395,wgangp-inf,123,A1G42P7S1ROOD2
116081,True,celeba500/003989_crop.jpg,True,7395,wgangp-inf,124,A1G42P7S1ROOD2
116082,True,wgangp5000/wgan_gp_45793.png,False,7395,wgangp-inf,125,A1G42P7S1ROOD2
116083,True,wgangp5000/wgan_gp_15286.png,False,7395,wgangp-inf,126,A1G42P7S1ROOD2
116084,True,celeba500/004195_crop.jpg,True,7395,wgangp-inf,127,A1G42P7S1ROOD2
116085,True,wgangp5000/wgan_gp_19353.png,False,7395,wgangp-inf,128,A1G42P7S1ROOD2
116086,True,celeba500/005233_crop.jpg,True,7395,wgangp-inf,129,A1G42P7S1ROOD2
116087,True,wgangp5000/wgan_gp_23160.png,False,7395,wgangp-inf,130,A1G42P7S1ROOD2
116088,True,wgangp5000/wgan_gp_44898.png,False,7395,wgangp-inf,131,A1G42P7S1ROOD2
116089,True,celeba500/005095_crop.jpg,True,7395,wgangp-inf,132,A1G42P7S1ROOD2
116090,True,wgangp5000/wgan_gp_42465.png,False,7395,wgangp-inf,133,A1G42P7S1ROOD2
116091,True,wgangp5000/wgan_gp_4542.png,False,7395,wgangp-inf,134,A1G42P7S1ROOD2
116092,True,celeba500/004924_crop.jpg,True,7395,wgangp-inf,135,A1G42P7S1ROOD2
116093,True,wgangp5000/wgan_gp_42313.png,False,7395,wgangp-inf,136,A1G42P7S1ROOD2
116094,True,celeba500/004944_crop.jpg,True,7395,wgangp-inf,137,A1G42P7S1ROOD2
116095,True,wgangp5000/wgan_gp_16848.png,False,7395,wgangp-inf,138,A1G42P7S1ROOD2
116096,True,wgangp5000/wgan_gp_18805.png,False,7395,wgangp-inf,139,A1G42P7S1ROOD2
116097,True,wgangp5000/wgan_gp_1284.png,False,7395,wgangp-inf,140,A1G42P7S1ROOD2
116098,True,wgangp5000/wgan_gp_23277.png,False,7395,wgangp-inf,141,A1G42P7S1ROOD2
116099,True,celeba500/005673_crop.jpg,True,7395,wgangp-inf,142,A1G42P7S1ROOD2
116100,False,celeba500/003811_crop.jpg,True,7395,wgangp-inf,143,A1G42P7S1ROOD2
116101,True,wgangp5000/wgan_gp_4421.png,False,7395,wgangp-inf,144,A1G42P7S1ROOD2
116102,True,celeba500/003975_crop.jpg,True,7395,wgangp-inf,145,A1G42P7S1ROOD2
116103,True,wgangp5000/wgan_gp_30728.png,False,7395,wgangp-inf,146,A1G42P7S1ROOD2
116104,True,wgangp5000/wgan_gp_33498.png,False,7395,wgangp-inf,147,A1G42P7S1ROOD2
116105,True,celeba500/005773_crop.jpg,True,7395,wgangp-inf,148,A1G42P7S1ROOD2
116106,True,wgangp5000/wgan_gp_1896.png,False,7395,wgangp-inf,149,A1G42P7S1ROOD2
116107,True,wgangp5000/wgan_gp_408.png,False,7395,wgangp-inf,150,A1G42P7S1ROOD2
116108,True,celeba500/005223_crop.jpg,True,7395,wgangp-inf,151,A1G42P7S1ROOD2
116109,False,celeba500/004328_crop.jpg,True,7395,wgangp-inf,152,A1G42P7S1ROOD2
116110,True,celeba500/005582_crop.jpg,True,7395,wgangp-inf,153,A1G42P7S1ROOD2
116111,True,celeba500/004322_crop.jpg,True,7395,wgangp-inf,154,A1G42P7S1ROOD2
116112,True,wgangp5000/wgan_gp_7908.png,False,7395,wgangp-inf,155,A1G42P7S1ROOD2
116113,True,wgangp5000/wgan_gp_18051.png,False,7395,wgangp-inf,156,A1G42P7S1ROOD2
116114,True,celeba500/005811_crop.jpg,True,7395,wgangp-inf,157,A1G42P7S1ROOD2
116115,True,celeba500/005161_crop.jpg,True,7395,wgangp-inf,158,A1G42P7S1ROOD2
116116,True,celeba500/005891_crop.jpg,True,7395,wgangp-inf,159,A1G42P7S1ROOD2
116117,True,celeba500/005075_crop.jpg,True,7395,wgangp-inf,160,A1G42P7S1ROOD2
116118,True,celeba500/005179_crop.jpg,True,7395,wgangp-inf,161,A1G42P7S1ROOD2
116119,True,celeba500/005602_crop.jpg,True,7395,wgangp-inf,162,A1G42P7S1ROOD2
116120,True,celeba500/005816_crop.jpg,True,7395,wgangp-inf,163,A1G42P7S1ROOD2
116121,True,wgangp5000/wgan_gp_14533.png,False,7395,wgangp-inf,164,A1G42P7S1ROOD2
116122,True,celeba500/004940_crop.jpg,True,7395,wgangp-inf,165,A1G42P7S1ROOD2
116123,True,wgangp5000/wgan_gp_27706.png,False,7395,wgangp-inf,166,A1G42P7S1ROOD2
116124,True,wgangp5000/wgan_gp_43715.png,False,7395,wgangp-inf,167,A1G42P7S1ROOD2
116125,True,celeba500/005889_crop.jpg,True,7395,wgangp-inf,168,A1G42P7S1ROOD2
116126,True,celeba500/004075_crop.jpg,True,7395,wgangp-inf,169,A1G42P7S1ROOD2
116127,True,wgangp5000/wgan_gp_8261.png,False,7395,wgangp-inf,170,A1G42P7S1ROOD2
116128,True,wgangp5000/wgan_gp_29702.png,False,7395,wgangp-inf,171,A1G42P7S1ROOD2
116129,True,celeba500/005311_crop.jpg,True,7395,wgangp-inf,172,A1G42P7S1ROOD2
116130,True,celeba500/003166_crop.jpg,True,7395,wgangp-inf,173,A1G42P7S1ROOD2
116131,True,celeba500/004783_crop.jpg,True,7395,wgangp-inf,174,A1G42P7S1ROOD2
116132,True,wgangp5000/wgan_gp_10416.png,False,7395,wgangp-inf,175,A1G42P7S1ROOD2
116133,True,wgangp5000/wgan_gp_44572.png,False,7395,wgangp-inf,176,A1G42P7S1ROOD2
116134,True,celeba500/004222_crop.jpg,True,7395,wgangp-inf,177,A1G42P7S1ROOD2
116135,True,wgangp5000/wgan_gp_45829.png,False,7395,wgangp-inf,178,A1G42P7S1ROOD2
116136,True,wgangp5000/wgan_gp_10255.png,False,7395,wgangp-inf,179,A1G42P7S1ROOD2
116137,True,celeba500/003361_crop.jpg,True,7395,wgangp-inf,180,A1G42P7S1ROOD2
116138,True,wgangp5000/wgan_gp_31617.png,False,7395,wgangp-inf,181,A1G42P7S1ROOD2
116139,True,celeba500/003509_crop.jpg,True,7395,wgangp-inf,182,A1G42P7S1ROOD2
116140,True,celeba500/003218_crop.jpg,True,7395,wgangp-inf,183,A1G42P7S1ROOD2
116141,True,celeba500/005684_crop.jpg,True,7395,wgangp-inf,184,A1G42P7S1ROOD2
116142,True,celeba500/003703_crop.jpg,True,7395,wgangp-inf,185,A1G42P7S1ROOD2
116143,True,wgangp5000/wgan_gp_24006.png,False,7395,wgangp-inf,186,A1G42P7S1ROOD2
116144,True,wgangp5000/wgan_gp_20123.png,False,7395,wgangp-inf,187,A1G42P7S1ROOD2
116145,True,wgangp5000/wgan_gp_37950.png,False,7395,wgangp-inf,188,A1G42P7S1ROOD2
116146,True,wgangp5000/wgan_gp_31.png,False,7395,wgangp-inf,189,A1G42P7S1ROOD2
116147,True,celeba500/004521_crop.jpg,True,7395,wgangp-inf,190,A1G42P7S1ROOD2
116148,True,celeba500/004509_crop.jpg,True,7395,wgangp-inf,191,A1G42P7S1ROOD2
116149,True,celeba500/003395_crop.jpg,True,7395,wgangp-inf,192,A1G42P7S1ROOD2
116150,True,wgangp5000/wgan_gp_30952.png,False,7395,wgangp-inf,193,A1G42P7S1ROOD2
116151,True,celeba500/004051_crop.jpg,True,7395,wgangp-inf,194,A1G42P7S1ROOD2
116152,True,wgangp5000/wgan_gp_31972.png,False,7395,wgangp-inf,195,A1G42P7S1ROOD2
116253,True,celeba500/005811_crop.jpg,True,7460,wgangp-inf,100,AIUOH9YE27PQ2
116254,True,wgangp5000/wgan_gp_38656.png,False,7460,wgangp-inf,101,AIUOH9YE27PQ2
116255,True,wgangp5000/wgan_gp_36542.png,False,7460,wgangp-inf,102,AIUOH9YE27PQ2
116256,True,celeba500/003811_crop.jpg,True,7460,wgangp-inf,103,AIUOH9YE27PQ2
116257,True,wgangp5000/wgan_gp_21965.png,False,7460,wgangp-inf,104,AIUOH9YE27PQ2
116258,True,celeba500/005311_crop.jpg,True,7460,wgangp-inf,105,AIUOH9YE27PQ2
116259,False,celeba500/004169_crop.jpg,True,7460,wgangp-inf,106,AIUOH9YE27PQ2
116260,True,wgangp5000/wgan_gp_16103.png,False,7460,wgangp-inf,107,AIUOH9YE27PQ2
116261,True,wgangp5000/wgan_gp_12472.png,False,7460,wgangp-inf,108,AIUOH9YE27PQ2
116262,True,celeba500/004752_crop.jpg,True,7460,wgangp-inf,109,AIUOH9YE27PQ2
116263,True,wgangp5000/wgan_gp_12105.png,False,7460,wgangp-inf,110,AIUOH9YE27PQ2
116264,True,celeba500/005889_crop.jpg,True,7460,wgangp-inf,111,AIUOH9YE27PQ2
116265,False,celeba500/005703_crop.jpg,True,7460,wgangp-inf,112,AIUOH9YE27PQ2
116266,True,celeba500/003661_crop.jpg,True,7460,wgangp-inf,113,AIUOH9YE27PQ2
116267,True,wgangp5000/wgan_gp_40647.png,False,7460,wgangp-inf,114,AIUOH9YE27PQ2
116268,True,wgangp5000/wgan_gp_20676.png,False,7460,wgangp-inf,115,AIUOH9YE27PQ2
116269,True,wgangp5000/wgan_gp_16401.png,False,7460,wgangp-inf,116,AIUOH9YE27PQ2
116270,True,wgangp5000/wgan_gp_25061.png,False,7460,wgangp-inf,117,AIUOH9YE27PQ2
116271,True,wgangp5000/wgan_gp_20539.png,False,7460,wgangp-inf,118,AIUOH9YE27PQ2
116272,True,wgangp5000/wgan_gp_38043.png,False,7460,wgangp-inf,119,AIUOH9YE27PQ2
116273,True,wgangp5000/wgan_gp_21379.png,False,7460,wgangp-inf,120,AIUOH9YE27PQ2
116274,True,wgangp5000/wgan_gp_23611.png,False,7460,wgangp-inf,121,AIUOH9YE27PQ2
116275,True,celeba500/003703_crop.jpg,True,7460,wgangp-inf,122,AIUOH9YE27PQ2
116276,True,wgangp5000/wgan_gp_25549.png,False,7460,wgangp-inf,123,AIUOH9YE27PQ2
116277,True,wgangp5000/wgan_gp_15016.png,False,7460,wgangp-inf,124,AIUOH9YE27PQ2
116278,True,celeba500/004322_crop.jpg,True,7460,wgangp-inf,125,AIUOH9YE27PQ2
116279,True,wgangp5000/wgan_gp_49958.png,False,7460,wgangp-inf,126,AIUOH9YE27PQ2
116280,False,wgangp5000/wgan_gp_29702.png,False,7460,wgangp-inf,127,AIUOH9YE27PQ2
116281,True,celeba500/005161_crop.jpg,True,7460,wgangp-inf,128,AIUOH9YE27PQ2
116282,True,wgangp5000/wgan_gp_42313.png,False,7460,wgangp-inf,129,AIUOH9YE27PQ2
116283,True,wgangp5000/wgan_gp_38003.png,False,7460,wgangp-inf,130,AIUOH9YE27PQ2
116284,True,celeba500/005075_crop.jpg,True,7460,wgangp-inf,131,AIUOH9YE27PQ2
116285,True,wgangp5000/wgan_gp_31864.png,False,7460,wgangp-inf,132,AIUOH9YE27PQ2
116286,True,celeba500/003470_crop.jpg,True,7460,wgangp-inf,133,AIUOH9YE27PQ2
116287,True,wgangp5000/wgan_gp_48613.png,False,7460,wgangp-inf,134,AIUOH9YE27PQ2
116288,True,celeba500/005562_crop.jpg,True,7460,wgangp-inf,135,AIUOH9YE27PQ2
116289,True,celeba500/003695_crop.jpg,True,7460,wgangp-inf,136,AIUOH9YE27PQ2
116290,True,wgangp5000/wgan_gp_37925.png,False,7460,wgangp-inf,137,AIUOH9YE27PQ2
116291,True,celeba500/005816_crop.jpg,True,7460,wgangp-inf,138,AIUOH9YE27PQ2
116292,True,celeba500/004947_crop.jpg,True,7460,wgangp-inf,139,AIUOH9YE27PQ2
116293,True,celeba500/003361_crop.jpg,True,7460,wgangp-inf,140,AIUOH9YE27PQ2
116294,True,wgangp5000/wgan_gp_39109.png,False,7460,wgangp-inf,141,AIUOH9YE27PQ2
116295,True,wgangp5000/wgan_gp_32469.png,False,7460,wgangp-inf,142,AIUOH9YE27PQ2
116296,True,celeba500/005233_crop.jpg,True,7460,wgangp-inf,143,AIUOH9YE27PQ2
116297,False,celeba500/003989_crop.jpg,True,7460,wgangp-inf,144,AIUOH9YE27PQ2
116298,True,wgangp5000/wgan_gp_36945.png,False,7460,wgangp-inf,145,AIUOH9YE27PQ2
116299,True,wgangp5000/wgan_gp_34982.png,False,7460,wgangp-inf,146,AIUOH9YE27PQ2
116300,True,celeba500/004940_crop.jpg,True,7460,wgangp-inf,147,AIUOH9YE27PQ2
116301,False,celeba500/003218_crop.jpg,True,7460,wgangp-inf,148,AIUOH9YE27PQ2
116302,True,wgangp5000/wgan_gp_21874.png,False,7460,wgangp-inf,149,AIUOH9YE27PQ2
116303,True,celeba500/005582_crop.jpg,True,7460,wgangp-inf,150,AIUOH9YE27PQ2
116304,True,celeba500/003509_crop.jpg,True,7460,wgangp-inf,151,AIUOH9YE27PQ2
116305,True,celeba500/005673_crop.jpg,True,7460,wgangp-inf,152,AIUOH9YE27PQ2
116306,True,celeba500/005891_crop.jpg,True,7460,wgangp-inf,153,AIUOH9YE27PQ2
116307,True,celeba500/004521_crop.jpg,True,7460,wgangp-inf,154,AIUOH9YE27PQ2
116308,True,wgangp5000/wgan_gp_30403.png,False,7460,wgangp-inf,155,AIUOH9YE27PQ2
116309,True,wgangp5000/wgan_gp_14368.png,False,7460,wgangp-inf,156,AIUOH9YE27PQ2
116310,False,celeba500/004509_crop.jpg,True,7460,wgangp-inf,157,AIUOH9YE27PQ2
116311,True,wgangp5000/wgan_gp_33725.png,False,7460,wgangp-inf,158,AIUOH9YE27PQ2
116312,True,celeba500/003585_crop.jpg,True,7460,wgangp-inf,159,AIUOH9YE27PQ2
116313,True,wgangp5000/wgan_gp_28400.png,False,7460,wgangp-inf,160,AIUOH9YE27PQ2
116314,True,wgangp5000/wgan_gp_11211.png,False,7460,wgangp-inf,161,AIUOH9YE27PQ2
116315,True,wgangp5000/wgan_gp_10295.png,False,7460,wgangp-inf,162,AIUOH9YE27PQ2
116316,True,celeba500/004783_crop.jpg,True,7460,wgangp-inf,163,AIUOH9YE27PQ2
116317,True,wgangp5000/wgan_gp_13358.png,False,7460,wgangp-inf,164,AIUOH9YE27PQ2
116318,True,celeba500/003166_crop.jpg,True,7460,wgangp-inf,165,AIUOH9YE27PQ2
116319,True,celeba500/004360_crop.jpg,True,7460,wgangp-inf,166,AIUOH9YE27PQ2
116320,False,celeba500/004051_crop.jpg,True,7460,wgangp-inf,167,AIUOH9YE27PQ2
116321,True,celeba500/004195_crop.jpg,True,7460,wgangp-inf,168,AIUOH9YE27PQ2
116322,True,wgangp5000/wgan_gp_40808.png,False,7460,wgangp-inf,169,AIUOH9YE27PQ2
116323,True,celeba500/005077_crop.jpg,True,7460,wgangp-inf,170,AIUOH9YE27PQ2
116324,True,celeba500/004328_crop.jpg,True,7460,wgangp-inf,171,AIUOH9YE27PQ2
116325,True,wgangp5000/wgan_gp_7541.png,False,7460,wgangp-inf,172,AIUOH9YE27PQ2
116326,True,wgangp5000/wgan_gp_1475.png,False,7460,wgangp-inf,173,AIUOH9YE27PQ2
116327,True,celeba500/003975_crop.jpg,True,7460,wgangp-inf,174,AIUOH9YE27PQ2
116328,True,celeba500/005773_crop.jpg,True,7460,wgangp-inf,175,AIUOH9YE27PQ2
116329,True,wgangp5000/wgan_gp_20704.png,False,7460,wgangp-inf,176,AIUOH9YE27PQ2
116330,True,celeba500/003465_crop.jpg,True,7460,wgangp-inf,177,AIUOH9YE27PQ2
116331,True,celeba500/005223_crop.jpg,True,7460,wgangp-inf,178,AIUOH9YE27PQ2
116332,True,wgangp5000/wgan_gp_1179.png,False,7460,wgangp-inf,179,AIUOH9YE27PQ2
116333,True,wgangp5000/wgan_gp_38506.png,False,7460,wgangp-inf,180,AIUOH9YE27PQ2
116334,True,wgangp5000/wgan_gp_30929.png,False,7460,wgangp-inf,181,AIUOH9YE27PQ2
116335,True,wgangp5000/wgan_gp_32777.png,False,7460,wgangp-inf,182,AIUOH9YE27PQ2
116336,True,celeba500/005095_crop.jpg,True,7460,wgangp-inf,183,AIUOH9YE27PQ2
116337,True,wgangp5000/wgan_gp_31619.png,False,7460,wgangp-inf,184,AIUOH9YE27PQ2
116338,True,celeba500/003395_crop.jpg,True,7460,wgangp-inf,185,AIUOH9YE27PQ2
116339,True,celeba500/005179_crop.jpg,True,7460,wgangp-inf,186,AIUOH9YE27PQ2
116340,True,celeba500/005684_crop.jpg,True,7460,wgangp-inf,187,AIUOH9YE27PQ2
116341,True,celeba500/004944_crop.jpg,True,7460,wgangp-inf,188,AIUOH9YE27PQ2
116342,True,celeba500/004557_crop.jpg,True,7460,wgangp-inf,189,AIUOH9YE27PQ2
116343,True,wgangp5000/wgan_gp_27005.png,False,7460,wgangp-inf,190,AIUOH9YE27PQ2
116344,False,celeba500/004222_crop.jpg,True,7460,wgangp-inf,191,AIUOH9YE27PQ2
116345,True,celeba500/004075_crop.jpg,True,7460,wgangp-inf,192,AIUOH9YE27PQ2
116346,True,wgangp5000/wgan_gp_9023.png,False,7460,wgangp-inf,193,AIUOH9YE27PQ2
116347,True,wgangp5000/wgan_gp_15894.png,False,7460,wgangp-inf,194,AIUOH9YE27PQ2
116348,True,celeba500/005602_crop.jpg,True,7460,wgangp-inf,195,AIUOH9YE27PQ2
117029,True,wgangp5000/wgan_gp_40055.png,False,7393,wgangp-inf,100,AOTF48KUV9KWM
117030,True,wgangp5000/wgan_gp_30983.png,False,7393,wgangp-inf,101,AOTF48KUV9KWM
117031,True,celeba500/005773_crop.jpg,True,7393,wgangp-inf,102,AOTF48KUV9KWM
117032,False,celeba500/003395_crop.jpg,True,7393,wgangp-inf,103,AOTF48KUV9KWM
117033,True,wgangp5000/wgan_gp_39594.png,False,7393,wgangp-inf,104,AOTF48KUV9KWM
117034,True,wgangp5000/wgan_gp_35152.png,False,7393,wgangp-inf,105,AOTF48KUV9KWM
117035,True,celeba500/003465_crop.jpg,True,7393,wgangp-inf,106,AOTF48KUV9KWM
117036,True,celeba500/005602_crop.jpg,True,7393,wgangp-inf,107,AOTF48KUV9KWM
117037,True,wgangp5000/wgan_gp_18250.png,False,7393,wgangp-inf,108,AOTF48KUV9KWM
117038,True,wgangp5000/wgan_gp_26567.png,False,7393,wgangp-inf,109,AOTF48KUV9KWM
117039,True,wgangp5000/wgan_gp_23700.png,False,7393,wgangp-inf,110,AOTF48KUV9KWM
117040,False,celeba500/003661_crop.jpg,True,7393,wgangp-inf,111,AOTF48KUV9KWM
117041,True,wgangp5000/wgan_gp_6894.png,False,7393,wgangp-inf,112,AOTF48KUV9KWM
117042,True,wgangp5000/wgan_gp_32971.png,False,7393,wgangp-inf,113,AOTF48KUV9KWM
117043,True,wgangp5000/wgan_gp_13122.png,False,7393,wgangp-inf,114,AOTF48KUV9KWM
117044,True,wgangp5000/wgan_gp_27395.png,False,7393,wgangp-inf,115,AOTF48KUV9KWM
117045,True,celeba500/005179_crop.jpg,True,7393,wgangp-inf,116,AOTF48KUV9KWM
117046,True,wgangp5000/wgan_gp_1102.png,False,7393,wgangp-inf,117,AOTF48KUV9KWM
117047,True,celeba500/005223_crop.jpg,True,7393,wgangp-inf,118,AOTF48KUV9KWM
117048,True,celeba500/004360_crop.jpg,True,7393,wgangp-inf,119,AOTF48KUV9KWM
117049,True,celeba500/004169_crop.jpg,True,7393,wgangp-inf,120,AOTF48KUV9KWM
117050,True,celeba500/005311_crop.jpg,True,7393,wgangp-inf,121,AOTF48KUV9KWM
117051,True,wgangp5000/wgan_gp_10540.png,False,7393,wgangp-inf,122,AOTF48KUV9KWM
117052,True,celeba500/003361_crop.jpg,True,7393,wgangp-inf,123,AOTF48KUV9KWM
117053,True,celeba500/003218_crop.jpg,True,7393,wgangp-inf,124,AOTF48KUV9KWM
117054,True,celeba500/003509_crop.jpg,True,7393,wgangp-inf,125,AOTF48KUV9KWM
117055,True,celeba500/005233_crop.jpg,True,7393,wgangp-inf,126,AOTF48KUV9KWM
117056,True,wgangp5000/wgan_gp_47062.png,False,7393,wgangp-inf,127,AOTF48KUV9KWM
117057,True,wgangp5000/wgan_gp_16586.png,False,7393,wgangp-inf,128,AOTF48KUV9KWM
117058,True,wgangp5000/wgan_gp_21020.png,False,7393,wgangp-inf,129,AOTF48KUV9KWM
117059,True,celeba500/003470_crop.jpg,True,7393,wgangp-inf,130,AOTF48KUV9KWM
117060,True,celeba500/005077_crop.jpg,True,7393,wgangp-inf,131,AOTF48KUV9KWM
117061,True,celeba500/003585_crop.jpg,True,7393,wgangp-inf,132,AOTF48KUV9KWM
117062,True,wgangp5000/wgan_gp_144.png,False,7393,wgangp-inf,133,AOTF48KUV9KWM
117063,True,celeba500/004521_crop.jpg,True,7393,wgangp-inf,134,AOTF48KUV9KWM
117064,True,wgangp5000/wgan_gp_23934.png,False,7393,wgangp-inf,135,AOTF48KUV9KWM
117065,True,celeba500/004222_crop.jpg,True,7393,wgangp-inf,136,AOTF48KUV9KWM
117066,True,wgangp5000/wgan_gp_25343.png,False,7393,wgangp-inf,137,AOTF48KUV9KWM
117067,True,celeba500/005095_crop.jpg,True,7393,wgangp-inf,138,AOTF48KUV9KWM
117068,True,celeba500/005816_crop.jpg,True,7393,wgangp-inf,139,AOTF48KUV9KWM
117069,True,wgangp5000/wgan_gp_36087.png,False,7393,wgangp-inf,140,AOTF48KUV9KWM
117070,True,wgangp5000/wgan_gp_47552.png,False,7393,wgangp-inf,141,AOTF48KUV9KWM
117071,True,celeba500/005703_crop.jpg,True,7393,wgangp-inf,142,AOTF48KUV9KWM
117072,True,wgangp5000/wgan_gp_37764.png,False,7393,wgangp-inf,143,AOTF48KUV9KWM
117073,True,celeba500/004322_crop.jpg,True,7393,wgangp-inf,144,AOTF48KUV9KWM
117074,True,celeba500/004947_crop.jpg,True,7393,wgangp-inf,145,AOTF48KUV9KWM
117075,True,celeba500/003975_crop.jpg,True,7393,wgangp-inf,146,AOTF48KUV9KWM
117076,False,celeba500/004051_crop.jpg,True,7393,wgangp-inf,147,AOTF48KUV9KWM
117077,True,wgangp5000/wgan_gp_9629.png,False,7393,wgangp-inf,148,AOTF48KUV9KWM
117078,True,wgangp5000/wgan_gp_9310.png,False,7393,wgangp-inf,149,AOTF48KUV9KWM
117079,True,wgangp5000/wgan_gp_4868.png,False,7393,wgangp-inf,150,AOTF48KUV9KWM
117080,True,wgangp5000/wgan_gp_32429.png,False,7393,wgangp-inf,151,AOTF48KUV9KWM
117081,True,wgangp5000/wgan_gp_4047.png,False,7393,wgangp-inf,152,AOTF48KUV9KWM
117082,True,celeba500/004195_crop.jpg,True,7393,wgangp-inf,153,AOTF48KUV9KWM
117083,True,celeba500/005811_crop.jpg,True,7393,wgangp-inf,154,AOTF48KUV9KWM
117084,True,wgangp5000/wgan_gp_23974.png,False,7393,wgangp-inf,155,AOTF48KUV9KWM
117085,True,celeba500/005161_crop.jpg,True,7393,wgangp-inf,156,AOTF48KUV9KWM
117086,True,celeba500/005562_crop.jpg,True,7393,wgangp-inf,157,AOTF48KUV9KWM
117087,True,wgangp5000/wgan_gp_39526.png,False,7393,wgangp-inf,158,AOTF48KUV9KWM
117088,True,celeba500/004509_crop.jpg,True,7393,wgangp-inf,159,AOTF48KUV9KWM
117089,True,wgangp5000/wgan_gp_22018.png,False,7393,wgangp-inf,160,AOTF48KUV9KWM
117090,True,celeba500/003695_crop.jpg,True,7393,wgangp-inf,161,AOTF48KUV9KWM
117091,True,celeba500/004328_crop.jpg,True,7393,wgangp-inf,162,AOTF48KUV9KWM
117092,True,wgangp5000/wgan_gp_49400.png,False,7393,wgangp-inf,163,AOTF48KUV9KWM
117093,True,celeba500/003811_crop.jpg,True,7393,wgangp-inf,164,AOTF48KUV9KWM
117094,True,celeba500/004924_crop.jpg,True,7393,wgangp-inf,165,AOTF48KUV9KWM
117095,True,celeba500/003703_crop.jpg,True,7393,wgangp-inf,166,AOTF48KUV9KWM
117096,True,wgangp5000/wgan_gp_23740.png,False,7393,wgangp-inf,167,AOTF48KUV9KWM
117097,True,celeba500/003166_crop.jpg,True,7393,wgangp-inf,168,AOTF48KUV9KWM
117098,True,wgangp5000/wgan_gp_28392.png,False,7393,wgangp-inf,169,AOTF48KUV9KWM
117099,True,celeba500/005075_crop.jpg,True,7393,wgangp-inf,170,AOTF48KUV9KWM
117100,True,wgangp5000/wgan_gp_49491.png,False,7393,wgangp-inf,171,AOTF48KUV9KWM
117101,True,celeba500/004752_crop.jpg,True,7393,wgangp-inf,172,AOTF48KUV9KWM
117102,True,celeba500/004944_crop.jpg,True,7393,wgangp-inf,173,AOTF48KUV9KWM
117103,True,wgangp5000/wgan_gp_25916.png,False,7393,wgangp-inf,174,AOTF48KUV9KWM
117104,True,celeba500/004940_crop.jpg,True,7393,wgangp-inf,175,AOTF48KUV9KWM
117105,True,celeba500/005684_crop.jpg,True,7393,wgangp-inf,176,AOTF48KUV9KWM
117106,True,celeba500/004557_crop.jpg,True,7393,wgangp-inf,177,AOTF48KUV9KWM
117107,True,wgangp5000/wgan_gp_49734.png,False,7393,wgangp-inf,178,AOTF48KUV9KWM
117108,True,wgangp5000/wgan_gp_40393.png,False,7393,wgangp-inf,179,AOTF48KUV9KWM
117109,True,wgangp5000/wgan_gp_44516.png,False,7393,wgangp-inf,180,AOTF48KUV9KWM
117110,True,celeba500/005673_crop.jpg,True,7393,wgangp-inf,181,AOTF48KUV9KWM
117111,True,wgangp5000/wgan_gp_41539.png,False,7393,wgangp-inf,182,AOTF48KUV9KWM
